,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
1327,,House,Penthouse,290500,No,2,None,0,0,None,,None,None,None,4,None,
1328,,House,Penthouse,299500,No,2,None,0,0,None,,None,None,None,4,None,
1329,,House,Penthouse,720000,No,3,None,0,0,None,,None,None,None,,None,As new
1330,Jachthaven,House,Penthouse,822623,No,2,None,0,,None,,None,None,None,,None,As new
1331,,House,Penthouse,425000,No,2,None,0,0,None,,None,None,None,,None,As new
1332,,House,Penthouse,235625,No,1,None,0,0,None,,None,None,None,,None,As new
1333,,House,Penthouse,299500,No,2,None,0,0,None,,None,None,None,4,None,
1334,,House,Penthouse,290500,No,2,None,0,0,None,,None,None,None,4,None,
1335,,House,Penthouse,255000,No,2,None,0,,None,,None,None,None,,None,
1336,,House,Penthouse,2300000,No,3,None,0,,None,,None,None,None,3,None,As new
1337,,House,Penthouse,2300000,No,3,None,0,,None,,None,None,None,3,None,As new
1338,,House,Penthouse,4300000,No,4,None,0,,None,1,None,None,None,3,None,As new
1339,,House,Penthouse,330000,No,2,None,0,0,None,,None,None,None,,None,As new
1340,,House,Penthouse,330000,No,2,None,0,0,None,,None,None,None,,None,As new
1341,,House,Penthouse,685000,No,2,None,0,,None,,None,None,None,2,None,As new
1342,De Vloei,House,Aurorastraat,From 216154 To 284426,No,,None,0,,None,,None,None,None,,None,
1343,Sint-Mariaburg,House,Antoon,From 255000 To 450000,No,,None,0,,None,,None,None,None,,None,
1344,,House,New,From 477000 To 861000,No,,None,0,,None,,None,None,None,,None,
